UniqueCarrier,FlightNum,Year,Month,DayofMonth,Origin,Dest,Distance
CO,1649,2011,10,23,IAH,SNA,1346
CO,258,2011,3,30,IAH,DCA,1208
XE,4369,2011,12,31,IAH,MFE,316
CO,1088,2011,1,30,IAH,DTW,1076
OO,5199,2011,12,3,IAH,MSP,1034
XE,4565,2011,9,19,IAH,AMA,517
DL,1420,2011,5,14,IAH,DTW,1076
XE,2131,2011,7,27,IAH,CRP,201
CO,1549,2011,9,24,IAH,IAD,1190
CO,89,2011,3,6,IAH,EWR,1400
DL,8,2011,12,11,IAH,ATL,689
XE,2442,2011,1,6,IAH,LFT,201
XE,2824,2011,3,15,IAH,BHM,562
CO,1198,2011,12,5,IAH,SEA,1874
XE,4261,2011,12,5,IAH,CVG,871
WN,52,2011,9,21,HOU,DAL,239
XE,4402,2011,10,17,IAH,CRP,201
XE,2434,2011,4,25,IAH,PNS,489
CO,1712,2011,11,2,IAH,SFO,1635
MQ,3216,2011,8,1,HOU,DFW,247
XE,2369,2011,5,29,IAH,TUS,936
OO,4489,2011,3,25,IAH,SLC,1195
XE,2834,2011,4,17,IAH,JAN,351
CO,320,2011,4,8,IAH,PHX,1009
CO,1407,2011,5,15,IAH,SJC,1609
XE,2223,2011,7,21,IAH,CRP,201
WN,1464,2011,11,29,HOU,MAF,441
WN,3307,2011,10,21,HOU,OKC,419
WN,2362,2011,10,22,HOU,HRL,277
XE,2044,2011,4,10,IAH,CLT,913
CO,1779,2011,3,22,IAH,SAT,191
CO,1495,2011,7,7,IAH,LAX,1379
XE,4370,2011,11,11,IAH,LBB,458
CO,799,2011,6,6,IAH,DEN,862
XE,2833,2011,2,12,IAH,JAN,351
XE,2881,2011,4,6,IAH,BNA,657
FL,296,2011,4,12,HOU,ATL,696
XE,2041,2011,1,15,IAH,MKE,984
XE,3060,2011,8,5,IAH,OKC,395
WN,3482,2011,7,2,HOU,PHX,1020
XE,2131,2011,1,12,IAH,CRP,201
WN,243,2011,8,28,HOU,CRP,187
CO,309,2011,4,17,IAH,PDX,1825
DL,1012,2011,1,3,IAH,ATL,689
OO,6726,2011,1,14,IAH,ASE,914
WN,3664,2011,1,5,HOU,BWI,1246
CO,1544,2011,7,11,IAH,CLE,1091
WN,35,2011,8,10,HOU,TUL,453
UA,284,2011,6,13,IAH,DEN,862
CO,62,2011,9,21,IAH,EWR,1400
WN,2288,2011,9,15,HOU,PHX,1020
WN,43,2011,9,25,HOU,TPA,781
WN,1167,2011,12,15,HOU,OAK,1642
AS,731,2011,4,12,IAH,SEA,1874
CO,706,2011,5,11,IAH,TPA,787
CO,1776,2011,6,7,IAH,PHL,1324
XE,2503,2011,9,17,IAH,CAE,878
XE,2042,2011,7,10,IAH,BHM,562
WN,56,2011,7,26,HOU,DAL,239
WN,5060,2011,2,27,HOU,DEN,883
WN,32,2011,9,13,HOU,DAL,239
CO,1702,2011,8,25,IAH,ATL,689
CO,1572,2011,8,9,IAH,SAT,191
XE,2407,2011,9,8,IAH,LFT,201
CO,1248,2011,8,29,IAH,SJC,1608
CO,1724,2011,11,9,IAH,SNA,1346
XE,2792,2011,7,7,IAH,TUL,429
CO,1544,2011,6,30,IAH,CLE,1091
WN,2984,2011,11,19,HOU,TUL,453
XE,2807,2011,4,1,IAH,BTR,253
CO,597,2011,6,2,IAH,LAS,1222
CO,1406,2011,10,28,IAH,LAX,1379
XE,2936,2011,4,23,IAH,AEX,190
XE,2713,2011,9,1,IAH,MCI,643
XE,2198,2011,9,19,IAH,CRW,975
CO,241,2011,5,17,IAH,AUS,140
XE,2938,2011,3,28,IAH,HSV,595
XE,2246,2011,1,27,IAH,ATL,689
AA,1298,2011,2,12,IAH,DFW,224
DL,54,2011,12,23,IAH,ATL,689
CO,1134,2011,9,14,IAH,ATL,689
WN,179,2011,10,18,HOU,JAX,816
OO,5241,2011,11,15,IAH,DAL,216
CO,1497,2011,3,25,IAH,LAS,1222
MQ,2870,2011,12,16,HOU,DFW,247
XE,4360,2011,11,28,IAH,CRP,201
CO,739,2011,2,11,IAH,SAN,1303
XE,3021,2011,2,7,IAH,AUS,140
WN,47,2011,4,7,HOU,BWI,1246
XE,2440,2011,4,9,IAH,SDF,788
XE,2902,2011,4,19,IAH,LFT,201
OO,1184,2011,6,25,IAH,PHX,1009
CO,1714,2011,3,10,IAH,SMF,1609
XE,4416,2011,12,5,IAH,IND,844
WN,1202,2011,7,15,HOU,TPA,781
XE,2948,2011,7,29,IAH,MKE,984
CO,212,2011,5,10,IAH,SJU,2007
CO,1273,2011,12,2,IAH,LAX,1379
OO,5818,2011,7,1,IAH,MCI,643
XE,4607,2011,10,19,IAH,TYS,771
XE,2418,2011,2,24,IAH,LCH,127
CO,421,2011,6,17,IAH,SJC,1609
WN,16,2011,8,9,HOU,DAL,239
XE,2062,2011,6,26,IAH,LRD,301
WN,361,2011,9,28,HOU,DEN,883
MQ,2870,2011,6,25,HOU,DFW,247
XE,2298,2011,9,4,IAH,IND,844
OO,4455,2011,5,16,IAH,SLC,1195
OO,1124,2011,5,11,IAH,CMH,986
XE,2396,2011,6,2,IAH,CLT,913
CO,1888,2011,3,16,IAH,EWR,1400
DL,54,2011,5,10,IAH,ATL,689
XE,4087,2011,10,18,IAH,MCI,643
WN,419,2011,10,12,HOU,PHX,1020
DL,1675,2011,8,15,IAH,ATL,689
XE,4587,2011,12,8,IAH,DFW,224
XE,4391,2011,10,10,IAH,DAL,216
CO,788,2011,5,26,IAH,DTW,1076
XE,3021,2011,1,7,IAH,AUS,140
XE,2889,2011,6,26,IAH,ORF,1201
XE,2481,2011,7,21,IAH,CRP,201
CO,89,2011,9,27,IAH,EWR,1400
XE,4671,2011,11,11,IAH,BNA,657
WN,2022,2011,11,3,HOU,CRP,187
CO,559,2011,4,19,IAH,SNA,1347
XE,2042,2011,3,7,IAH,BHM,562
WN,1204,2011,4,6,HOU,ELP,677
WN,16,2011,3,7,HOU,DAL,239
XE,2278,2011,5,18,IAH,OMA,781
WN,783,2011,9,14,HOU,DEN,883
CO,426,2011,2,17,IAH,BWI,1235
CO,1433,2011,10,14,IAH,DCA,1208
OO,1151,2011,4,27,IAH,ELP,667
CO,1750,2011,5,17,IAH,SFO,1635
XE,2317,2011,2,18,IAH,GSO,986
CO,199,2011,6,29,IAH,DEN,862
WN,1535,2011,3,10,HOU,LAX,1390
CO,332,2011,6,20,IAH,LGA,1416
WN,214,2011,9,13,HOU,TPA,781
CO,1583,2011,2,8,IAH,AUS,140
CO,59,2011,9,2,IAH,DEN,862
WN,131,2011,5,24,HOU,DEN,883
WN,1190,2011,11,12,HOU,MAF,441
CO,408,2011,3,31,IAH,EWR,1400
OO,5156,2011,10,1,IAH,ATL,689
CO,1772,2011,7,16,IAH,MSP,1034
FL,294,2011,9,30,HOU,ATL,696
XE,2418,2011,6,5,IAH,LCH,127
WN,345,2011,5,22,HOU,BHM,570
XE,2948,2011,7,31,IAH,MKE,984
CO,1748,2011,6,22,IAH,FLL,965
MQ,3328,2011,7,22,HOU,DFW,247
WN,1514,2011,12,24,HOU,SAT,192
CO,1582,2011,10,8,IAH,ABQ,744
CO,1477,2011,8,30,IAH,PBI,956
WN,2170,2011,9,15,HOU,MDW,937
XE,2902,2011,1,20,IAH,LFT,201
CO,1171,2011,12,26,IAH,DCA,1208
XE,2418,2011,7,5,IAH,LCH,127
XE,2844,2011,6,8,IAH,VPS,528
XE,3152,2011,2,21,IAH,AMA,519
XE,2668,2011,3,21,IAH,CAE,878
WN,2219,2011,10,14,HOU,MSY,302
WN,34,2011,9,30,HOU,DAL,239
CO,1400,2011,8,31,IAH,LGA,1416
CO,479,2011,1,17,IAH,SAT,191
XE,2357,2011,3,15,IAH,LRD,301
UA,242,2011,4,4,IAH,SFO,1635
OO,5845,2011,3,3,IAH,TUS,936
XE,2375,2011,2,13,IAH,TUL,429
CO,1250,2011,9,28,IAH,SNA,1346
CO,739,2011,2,24,IAH,SAN,1303
XE,2625,2011,3,19,IAH,HRL,295
XE,2380,2011,4,15,IAH,AVL,834
OO,2049,2011,8,24,IAH,TUS,936
FL,288,2011,9,25,HOU,ATL,696
WN,2076,2011,9,7,HOU,HRL,276
CO,1678,2011,10,31,IAH,EWR,1400
XE,4222,2011,11,8,IAH,LIT,374
CO,546,2011,5,2,IAH,ORD,925
CO,1006,2011,2,11,IAH,TPA,787
XE,2400,2011,7,18,IAH,GJT,979
WN,801,2011,8,25,HOU,OAK,1642
CO,626,2011,1,24,IAH,BWI,1235
WN,1495,2011,10,11,HOU,PHX,1020
XE,2618,2011,6,23,IAH,SDF,788
WN,2029,2011,10,9,HOU,BHM,570
WN,6,2011,11,21,HOU,DAL,239
CO,706,2011,4,1,IAH,TPA,787
WN,1978,2011,10,15,HOU,ABQ,759
FL,290,2011,4,29,HOU,ATL,696
OO,1130,2011,8,10,IAH,OKC,395
XE,2317,2011,3,23,IAH,GSO,986
WN,471,2011,11,14,HOU,TPA,781
WN,30,2011,8,15,HOU,DAL,239
OO,5163,2011,12,25,IAH,BFL,1428
MQ,3216,2011,11,3,HOU,DFW,247
XE,3152,2011,5,5,IAH,AMA,519
XE,2242,2011,6,13,IAH,BTR,253
CO,511,2011,1,20,IAH,MFE,316
CO,795,2011,1,8,IAH,LAX,1379
CO,1242,2011,9,7,IAH,MSY,305
XE,4666,2011,10,14,IAH,OMA,781
XE,2399,2011,2,1,IAH,BTR,253
CO,1607,2011,7,16,IAH,TPA,787
XE,3027,2011,1,12,IAH,HRL,295
XE,4621,2011,12,26,IAH,TYS,771
XE,2576,2011,6,2,IAH,BHM,562
OO,4455,2011,12,26,IAH,SLC,1195
WN,2956,2011,1,16,HOU,AUS,148
WN,698,2011,9,23,HOU,MAF,441
CO,1036,2011,10,21,IAH,DEN,862
CO,1234,2011,11,8,IAH,AUS,140
XE,2357,2011,4,7,IAH,LRD,301
XE,2453,2011,4,7,IAH,BRO,308
CO,606,2011,2,13,IAH,TPA,787
CO,1795,2011,5,13,IAH,LAX,1379
WN,263,2011,9,22,HOU,SAT,192
CO,1442,2011,9,2,IAH,MFE,316
CO,626,2011,4,29,IAH,BWI,1235
WN,52,2011,3,24,HOU,DAL,239
OO,1102,2011,2,13,IAH,ATL,689
CO,403,2011,5,17,IAH,SAN,1303
XE,2298,2011,7,13,IAH,IND,844
WN,1229,2011,6,24,HOU,DEN,883
CO,1766,2011,8,5,IAH,SEA,1874
OO,1118,2011,1,25,IAH,DFW,224
WN,3192,2011,1,13,HOU,SAN,1312
WN,1167,2011,7,28,HOU,MSY,302
XE,2163,2011,5,29,IAH,BNA,657
CO,1239,2011,9,25,IAH,TPA,787
XE,2083,2011,2,13,IAH,MFE,316
XE,4491,2011,10,13,IAH,MEM,468
XE,4103,2011,10,12,IAH,GSP,837
CO,1441,2011,6,13,IAH,AUS,140
XE,2982,2011,4,16,IAH,MCI,643
XE,2731,2011,4,25,IAH,SHV,192
WN,249,2011,6,11,HOU,MDW,937
XE,2809,2011,3,13,IAH,CRP,201
US,1696,2011,3,2,IAH,CLT,913
CO,1570,2011,7,9,IAH,MFE,316
CO,1268,2011,9,25,IAH,MIA,964
WN,105,2011,8,17,HOU,LIT,393
MQ,3390,2011,8,4,HOU,DFW,247
XE,2174,2011,3,13,IAH,PNS,489
CO,1495,2011,6,9,IAH,LAX,1379
XE,2591,2011,8,15,IAH,DAL,216
CO,1651,2011,12,11,IAH,SFO,1635
OO,5178,2011,11,6,IAH,DFW,224
XE,4553,2011,12,15,IAH,CVG,871
CO,776,2011,5,14,IAH,PHL,1324
XE,3004,2011,2,14,IAH,MKE,984
FL,286,2011,7,15,HOU,ATL,696
XE,4222,2011,12,23,IAH,CVG,871
CO,403,2011,2,11,IAH,SAN,1303
CO,1750,2011,8,9,IAH,SFO,1635
XE,4646,2011,10,11,IAH,TUL,429
XE,2907,2011,9,2,IAH,LFT,201
OO,1123,2011,7,12,IAH,COS,809
WN,23,2011,9,13,HOU,PHL,1336
CO,1826,2011,4,19,IAH,DEN,862
XE,3027,2011,2,28,IAH,HRL,295
CO,542,2011,2,12,IAH,SLC,1195
XE,2097,2011,5,27,IAH,COS,809
WN,410,2011,12,1,HOU,MAF,441
UA,230,2011,4,30,IAH,ORD,925
WN,11,2011,12,13,HOU,GSP,845
XE,2515,2011,4,13,IAH,HRL,295
XE,2427,2011,3,3,IAH,LBB,458
WN,1093,2011,6,3,HOU,STL,687
WN,709,2011,7,19,HOU,MDW,937
CO,1640,2011,10,10,IAH,FLL,965
WN,848,2011,1,12,HOU,MSY,303
OO,5821,2011,6,18,IAH,DSM,802
WN,2072,2011,12,4,HOU,PHL,1336
WN,1283,2011,8,4,HOU,HRL,276
AA,2406,2011,7,15,IAH,DFW,224
WN,36,2011,10,19,HOU,DAL,239
CO,510,2011,3,2,IAH,EWR,1400
MQ,3724,2011,8,14,IAH,LAX,1379
OO,5825,2011,3,19,IAH,MCI,643
CO,658,2011,2,17,IAH,DCA,1208
WN,1229,2011,7,27,HOU,DEN,883
OO,5834,2011,9,3,IAH,DAL,216
CO,1244,2011,12,10,IAH,PIT,1117
OO,4591,2011,12,23,IAH,SLC,1195
CO,1459,2011,1,5,IAH,SNA,1347
WN,2191,2011,9,29,HOU,MDW,937
WN,2247,2011,12,18,HOU,ABQ,759
CO,206,2011,2,13,IAH,TPA,787
AA,1068,2011,4,28,IAH,MIA,964
XE,2405,2011,9,1,IAH,LEX,828
US,1978,2011,3,17,IAH,CLT,913
WN,1442,2011,12,3,HOU,PHX,1020
WN,58,2011,5,31,HOU,DAL,239
OO,5174,2011,12,12,IAH,PSP,1269
XE,2654,2011,5,26,IAH,BRO,308
CO,210,2011,4,28,IAH,EWR,1400
CO,546,2011,5,8,IAH,ORD,925
WN,2761,2011,1,28,HOU,TPA,781
CO,1725,2011,10,16,IAH,SEA,1874
XE,2568,2011,5,2,IAH,RIC,1157
US,1696,2011,12,2,IAH,CLT,912
XE,4535,2011,12,26,IAH,GSP,837
CO,1036,2011,11,12,IAH,DEN,862
XE,2773,2011,4,30,IAH,JAN,351
XE,3083,2011,7,2,IAH,MKE,984
CO,1557,2011,7,29,IAH,SAT,191
XE,2105,2011,7,14,IAH,GRR,1042
XE,2998,2011,2,2,IAH,MEM,469
XE,2318,2011,7,20,IAH,LFT,201
AA,466,2011,7,11,IAH,MIA,964
WN,2771,2011,2,2,HOU,LAX,1390
CO,299,2011,1,2,IAH,DEN,862
WN,2483,2011,3,5,HOU,MSY,303
OO,5158,2011,11,28,IAH,CMH,986
XE,2162,2011,9,23,IAH,TUL,429
WN,36,2011,10,2,HOU,DAL,239
XE,2433,2011,2,25,IAH,LBB,458
CO,1248,2011,9,2,IAH,SJC,1608
CO,1153,2011,12,12,IAH,TPA,787
CO,1750,2011,4,19,IAH,SFO,1635
CO,1697,2011,8,11,IAH,LAS,1222
WN,198,2011,10,18,HOU,BNA,670
XE,4567,2011,9,9,IAH,ICT,542
XE,4684,2011,11,15,IAH,BTR,253
OO,1147,2011,4,12,IAH,MCI,643
CO,1233,2011,11,10,IAH,AUS,140
XE,2804,2011,1,26,IAH,MEM,469
WN,1016,2011,5,3,HOU,MSY,303
OO,5241,2011,10,26,IAH,STL,667
OO,1127,2011,8,6,IAH,IAD,1190
XE,3101,2011,1,10,IAH,MAF,429
CO,1563,2011,9,22,IAH,SAN,1303
XE,4673,2011,11,10,IAH,BNA,657
XE,2515,2011,3,5,IAH,HRL,295
OO,1186,2011,5,21,IAH,RDU,1043
FL,290,2011,8,24,HOU,ATL,696
WN,1296,2011,1,5,HOU,SAN,1312
OO,1133,2011,7,26,IAH,RSW,861
WN,52,2011,12,6,HOU,DAL,239
FL,290,2011,3,20,HOU,ATL,696
DL,1900,2011,1,14,IAH,ATL,689
CO,210,2011,2,25,IAH,EWR,1400
AA,493,2011,3,14,IAH,DFW,224
XE,4610,2011,9,28,IAH,TYS,771
CO,1482,2011,8,10,IAH,MSY,305
WN,2344,2011,1,29,HOU,STL,687
XE,3154,2011,7,21,IAH,STL,667
FL,292,2011,5,2,HOU,ATL,696
CO,1656,2011,10,15,IAH,TPA,787
XE,4476,2011,11,5,IAH,MCI,643
CO,1123,2011,10,6,IAH,PHX,1009
WN,618,2011,8,3,HOU,LAX,1390
CO,1250,2011,9,19,IAH,SNA,1346
OO,1179,2011,8,15,IAH,MKE,984
MQ,3796,2011,4,15,IAH,ORD,925
EV,5135,2011,8,29,IAH,DTW,1075
CO,558,2011,4,15,IAH,DCA,1208
CO,1541,2011,9,23,IAH,DCA,1208
XE,2280,2011,4,17,IAH,PNS,489
OO,5822,2011,6,20,IAH,COS,809
CO,458,2011,1,7,IAH,DCA,1208
XE,4359,2011,12,24,IAH,MCI,643
US,1697,2011,4,4,IAH,CLT,913
XE,4477,2011,10,26,IAH,RDU,1042
CO,1423,2011,3,10,IAH,MSY,305
CO,1740,2011,12,1,IAH,TPA,787
XE,4247,2011,11,8,IAH,CVG,871
WN,1665,2011,9,18,HOU,TUL,453
CO,320,2011,3,18,IAH,PHX,1009
OO,5156,2011,12,30,IAH,ABQ,744
CO,1585,2011,9,23,IAH,ORD,925
XE,3119,2011,4,22,IAH,MOB,427
XE,2967,2011,5,2,IAH,LBB,458
WN,39,2011,1,4,HOU,ECP,570
EV,5234,2011,10,3,IAH,MEM,468
XE,2597,2011,3,24,IAH,SAV,851
WN,36,2011,5,16,HOU,DAL,239
MQ,2870,2011,12,10,HOU,DFW,247
XE,3154,2011,1,30,IAH,STL,668
CO,310,2011,1,6,IAH,EWR,1400
WN,1099,2011,1,13,HOU,OAK,1642
MQ,3717,2011,9,1,IAH,ORD,925
XE,2799,2011,1,13,IAH,ICT,542
CO,1662,2011,6,11,IAH,RSW,861
US,1944,2011,1,23,IAH,CLT,913
XE,2911,2011,7,27,IAH,MLU,262
CO,1511,2011,1,16,IAH,SNA,1347
CO,59,2011,8,23,IAH,DEN,862
CO,767,2011,2,20,IAH,SEA,1874
CO,1577,2011,8,2,IAH,PDX,1825
XE,2822,2011,6,27,IAH,GSP,838
CO,1821,2011,7,16,IAH,SAN,1303
MQ,2958,2011,2,6,HOU,DFW,247
XE,4315,2011,11,26,IAH,TUL,429
WN,4,2011,10,21,HOU,DAL,239
CO,1015,2011,8,14,IAH,PDX,1825
US,996,2011,8,3,IAH,CLT,912
CO,1869,2011,8,4,IAH,SFO,1635
AA,865,2011,12,10,IAH,DFW,224
CO,626,2011,5,26,IAH,BWI,1235
CO,47,2011,10,11,IAH,LAX,1379
OO,5845,2011,8,2,IAH,ATL,689
CO,1492,2011,9,22,IAH,PDX,1825
OO,2018,2011,8,30,IAH,OMA,781
XE,2559,2011,1,24,IAH,LFT,201
MQ,3328,2011,5,11,HOU,DFW,247
WN,1039,2011,7,18,HOU,SAT,192
XE,2944,2011,3,22,IAH,MEM,469
WN,1457,2011,12,10,HOU,BNA,670
CO,558,2011,1,28,IAH,DCA,1208
WN,679,2011,5,20,HOU,TUL,453
OO,1197,2011,3,18,IAH,CLT,913
WN,37,2011,7,25,HOU,TPA,781
XE,2606,2011,2,3,IAH,MEM,469
CO,1654,2011,7,22,IAH,DEN,862
CO,1603,2011,5,3,IAH,AUS,140
EV,4932,2011,7,19,IAH,DTW,1075
CO,417,2011,6,19,IAH,SAN,1303
CO,1837,2011,7,15,IAH,BWI,1235
CO,1821,2011,5,20,IAH,SNA,1347
US,362,2011,6,27,IAH,PHX,1009
WN,1300,2011,8,15,HOU,ELP,677
XE,2162,2011,4,2,IAH,AUS,140
OO,6726,2011,3,29,IAH,ASE,914
CO,709,2011,3,19,IAH,PDX,1825
CO,739,2011,5,29,IAH,SAN,1303
WN,32,2011,8,22,HOU,DAL,239
XE,4611,2011,10,26,IAH,MAF,429
CO,1028,2011,12,12,IAH,SNA,1346
XE,2586,2011,5,12,IAH,IND,845
CO,795,2011,3,11,IAH,LAX,1379
XE,2873,2011,2,22,IAH,AMA,519
CO,1488,2011,6,19,IAH,DTW,1076
CO,1821,2011,1,19,IAH,SNA,1347
CO,1868,2011,4,29,IAH,FLL,965
MQ,2958,2011,10,4,HOU,DFW,247
CO,370,2011,1,4,IAH,SFO,1635
CO,776,2011,6,13,IAH,PHL,1324
WN,24,2011,6,17,HOU,DAL,239
CO,1284,2011,11,13,IAH,DEN,862
XE,4694,2011,12,1,IAH,CAE,878
WN,60,2011,3,2,HOU,DAL,239
CO,1567,2011,11,13,IAH,LAS,1222
WN,2029,2011,10,3,HOU,BHM,570
CO,1151,2011,10,25,IAH,PDX,1825
US,269,2011,7,12,IAH,PHX,1009
CO,1753,2011,7,27,IAH,DCA,1208
XE,2916,2011,8,4,IAH,OMA,781
CO,1239,2011,12,20,IAH,LAX,1379
OO,2013,2011,8,27,IAH,RDU,1042
WN,4,2011,10,3,HOU,DAL,239
XE,2980,2011,5,9,IAH,TYS,772
MQ,3390,2011,6,2,HOU,DFW,247
XE,2489,2011,8,13,IAH,RDU,1042
XE,3032,2011,1,13,IAH,CLT,913
XE,2318,2011,7,31,IAH,LFT,201
CO,1093,2011,10,16,IAH,DEN,862
XE,2159,2011,8,27,IAH,MEM,468
XE,2069,2011,1,20,IAH,LRD,301
WN,770,2011,8,2,HOU,DEN,883
CO,1590,2011,2,19,IAH,MIA,964
XE,3027,2011,3,15,IAH,HRL,295
CO,1603,2011,2,23,IAH,AUS,140
WN,19,2011,11,8,HOU,ECP,571
WN,15,2011,9,13,HOU,CRP,187
XE,2405,2011,5,27,IAH,LEX,828
CO,1197,2011,9,6,IAH,BWI,1235
XE,2276,2011,2,1,IAH,CVG,871
WN,715,2011,7,6,HOU,OKC,419
CO,1071,2011,9,7,IAH,ANC,3266
CO,89,2011,10,21,IAH,EWR,1400
WN,509,2011,10,21,HOU,BNA,670
CO,1570,2011,7,29,IAH,MFE,316
XE,4232,2011,12,23,IAH,JAX,817
XE,2736,2011,6,28,IAH,TYS,772
WN,2628,2011,6,11,HOU,MDW,937
OO,5185,2011,11,27,IAH,IAD,1190
F9,145,2011,1,2,HOU,DEN,883
XE,4427,2011,12,13,IAH,LFT,201
OO,1154,2011,5,26,IAH,ORF,1201
WN,2565,2011,10,17,HOU,MCO,849
CO,52,2011,9,11,IAH,LAX,1379
XE,2492,2011,4,16,IAH,RDU,1043
WN,384,2011,4,24,HOU,GSP,845
WN,2299,2011,5,30,HOU,ABQ,759
XE,2519,2011,8,19,IAH,AMA,517
XE,2429,2011,8,21,IAH,MAF,429
XE,4337,2011,11,5,IAH,OMA,781
EV,5186,2011,3,31,IAH,ATL,689
WN,2508,2011,10,27,HOU,OAK,1642
CO,1662,2011,6,7,IAH,RSW,861
WN,2299,2011,5,15,HOU,ABQ,759
XE,4158,2011,11,26,IAH,OMA,781
WN,55,2011,3,10,HOU,HRL,276
WN,237,2011,11,28,HOU,SAN,1313
WN,1271,2011,5,4,HOU,TPA,781
CO,1414,2011,10,19,IAH,LGA,1416
US,1696,2011,9,2,IAH,CLT,912
XE,2964,2011,4,16,IAH,DFW,224
XE,2434,2011,5,13,IAH,PNS,489
WN,907,2011,12,7,HOU,LAX,1390
CO,1488,2011,12,28,IAH,MSY,305
XE,4231,2011,10,7,IAH,BTR,253
XE,2974,2011,6,8,IAH,STL,668
XE,2520,2011,2,17,IAH,RSW,861
XE,2769,2011,6,10,IAH,ELP,667
CO,6,2011,5,20,IAH,SAT,191
CO,1155,2011,9,9,IAH,SAT,191
XE,2399,2011,1,25,IAH,BTR,253
WN,1745,2011,8,20,HOU,FLL,957
CO,1162,2011,12,31,IAH,SEA,1874
CO,89,2011,12,10,IAH,EWR,1400
CO,1231,2011,11,13,IAH,PHX,1009
DL,1590,2011,10,4,IAH,ATL,689
OO,6203,2011,9,27,IAH,ORD,925
CO,1569,2011,7,30,IAH,BOS,1597
CO,616,2011,1,28,IAH,MSP,1034
XE,4601,2011,11,16,IAH,GSP,837
XE,2586,2011,4,14,IAH,IND,845
OO,1160,2011,5,10,IAH,COS,809
WN,2939,2011,3,12,HOU,MCO,848
CO,1753,2011,6,22,IAH,DCA,1208
XE,2492,2011,3,22,IAH,RDU,1043
XE,2195,2011,8,18,IAH,MOB,427
CO,1501,2011,12,1,IAH,ORD,925
CO,1052,2011,8,22,IAH,LAS,1222
CO,1559,2011,10,6,IAH,SAN,1303
XE,3062,2011,5,30,IAH,LIT,374
CO,1091,2011,10,23,IAH,ORD,925
CO,1603,2011,11,28,IAH,AUS,140
WN,1699,2011,10,16,HOU,AUS,148
CO,1506,2011,5,7,IAH,TPA,787
XE,2346,2011,8,3,IAH,HSV,595
MQ,3786,2011,3,20,IAH,ORD,925
WN,2413,2011,1,16,HOU,ABQ,759
CO,1690,2011,8,25,IAH,MIA,964
XE,2499,2011,6,27,IAH,ABQ,744
WN,226,2011,4,26,HOU,LAS,1235
XE,2189,2011,5,24,IAH,BTR,253
XE,2122,2011,7,11,IAH,MSP,1034
XE,2885,2011,6,20,IAH,PBI,956
MQ,3859,2011,6,27,IAH,ORD,925
XE,4391,2011,12,19,IAH,OMA,781
WN,3357,2011,11,13,HOU,DAL,239
WN,60,2011,3,4,HOU,DAL,239
XE,4459,2011,12,1,IAH,BNA,657
WN,48,2011,9,29,HOU,DAL,239
XE,4427,2011,12,25,IAH,TUL,429
XE,2834,2011,4,10,IAH,JAN,351
OO,5835,2011,5,26,IAH,ATL,689
XE,4359,2011,11,13,IAH,MAF,429
WN,60,2011,6,30,HOU,DAL,239
XE,2945,2011,5,6,IAH,BHM,562
WN,2113,2011,3,7,HOU,LAS,1235
XE,4354,2011,12,30,IAH,LFT,201
XE,2515,2011,4,27,IAH,HRL,295
CO,667,2011,4,19,IAH,SEA,1874
CO,299,2011,1,13,IAH,DEN,862
XE,2472,2011,6,6,IAH,JAX,817
XE,4116,2011,11,3,IAH,CRP,201
CO,1546,2011,5,22,IAH,ORD,925
CO,534,2011,6,6,IAH,PIT,1117
OO,1112,2011,5,28,IAH,AUS,140
WN,2307,2011,10,21,HOU,JAN,359
XE,2501,2011,1,9,IAH,ELP,667
WN,1403,2011,11,30,HOU,PHX,1020
XE,2278,2011,7,8,IAH,OMA,781
WN,125,2011,7,5,HOU,OKC,419
WN,29,2011,2,13,HOU,ECP,570
AA,657,2011,11,1,IAH,DFW,224
WN,4,2011,7,27,HOU,DAL,239
XE,4090,2011,12,2,IAH,GRR,1042
CO,1036,2011,9,15,IAH,DEN,862
OO,1136,2011,4,16,IAH,ATL,689
CO,1414,2011,10,24,IAH,LGA,1416
CO,1850,2011,7,5,IAH,ORD,925
CO,741,2011,1,31,IAH,AUS,140
WN,1099,2011,1,26,HOU,OAK,1642
WN,634,2011,2,12,HOU,DAL,239
XE,2803,2011,3,25,IAH,SHV,192
FL,292,2011,7,14,HOU,ATL,696
WN,2218,2011,5,10,HOU,SAT,192
AA,2406,2011,6,16,IAH,DFW,224
XE,2474,2011,3,1,IAH,BNA,657
OO,1123,2011,5,7,IAH,COS,809
XE,2748,2011,1,16,IAH,MOB,427
WN,856,2011,1,7,HOU,DEN,883
WN,49,2011,1,9,HOU,MCO,848
OO,2037,2011,9,30,IAH,COS,809
CO,1433,2011,8,14,IAH,LGA,1416
CO,410,2011,3,10,IAH,EWR,1400
XE,2453,2011,4,21,IAH,BRO,308
OO,5159,2011,10,7,IAH,ATL,689
CO,1882,2011,7,5,IAH,SAN,1303
XE,2824,2011,1,19,IAH,BHM,562
WN,1390,2011,9,12,HOU,STL,687
XE,2600,2011,5,2,IAH,TUL,429
XE,4704,2011,11,29,IAH,CHS,925
CO,106,2011,5,27,IAH,EWR,1400
WN,2533,2011,11,20,HOU,LAS,1235
FL,286,2011,9,25,HOU,ATL,696
WN,2112,2011,9,29,HOU,OAK,1642
CO,1648,2011,4,6,IAH,FLL,965
WN,3242,2011,11,17,HOU,MDW,937
